"bed","row","col","unique.ID","bud.date","flower.date","fruit.date","last.FL.date","last.FR.date","death.date","missing.date","census.date","survey.notes","pop","bud.date_dfp","flower.date_dfp","fruit.date_dfp","last.FL.date_dfp","last.FR.date_dfp","death.date_dfp","missing.date_dfp"
"C",43,"D","699",2024-04-05,2024-04-19,2024-05-03,2024-05-24,2024-05-30,NA,NA,NA,NA,NA,123,137,151,172,178,NA,NA
"C",44,"C","1279",2024-03-01,2024-03-19,2024-03-28,2024-05-16,2024-05-16,2024-11-08,NA,"17-May",NA,NA,88,106,115,164,164,340,NA
"C",44,"D","394",NA,NA,NA,NA,NA,NA,NA,NA,"11/8 alive / V",NA,NA,NA,NA,NA,NA,NA,NA
"C",45,"C","201",2024-05-10,2024-05-16,2024-05-24,2024-06-17,2024-06-17,NA,NA,NA,NA,"BH",158,164,172,196,196,NA,NA
"C",45,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",46,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",46,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",1,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",1,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",2,"A","1336",NA,NA,NA,NA,NA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA
"D",2,"B","948",NA,NA,NA,NA,NA,2024-05-31,NA,NA,"4/5 white spots different from normal powdery mildew",NA,NA,NA,NA,NA,NA,179,NA
"D",3,"A","2010",2024-03-28,2024-04-12,2024-04-26,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,115,130,144,179,179,NA,NA
"D",3,"B","512",2024-04-12,2024-04-19,2024-04-26,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,130,137,144,179,179,NA,NA
"D",4,"A","560",2024-03-19,2024-04-05,2024-04-12,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,106,123,130,186,186,NA,NA
"D",4,"B","1363",2024-03-19,2024-04-05,2024-04-12,2024-05-10,2024-05-24,NA,NA,NA,NA,NA,106,123,130,158,172,NA,NA
"D",5,"A","352",NA,NA,NA,NA,NA,2024-04-05,NA,NA,"3/28 leaves dying","WL1",NA,NA,NA,NA,NA,123,NA
"D",5,"B","1236",2024-03-08,2024-04-05,2024-04-12,2024-05-31,2024-05-31,NA,NA,NA,"5/10 near last flower",NA,95,123,130,179,179,NA,NA
"D",6,"A","331",NA,NA,NA,NA,NA,2024-04-05,NA,NA,"2/23 white powder on leaves-powdery mildew? 3/28 leaves dying","SQ3",NA,NA,NA,NA,NA,123,NA
"D",6,"B","995",2024-03-19,2024-04-05,2024-04-12,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,106,123,130,172,172,NA,NA
"D",7,"A","428",2024-03-19,2024-04-05,2024-04-19,2024-05-10,2024-05-24,NA,NA,NA,NA,NA,106,123,137,158,172,NA,NA
"D",7,"B","857",NA,NA,NA,NA,NA,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA
"D",8,"A","666",2024-03-19,2024-04-05,2024-04-12,2024-05-16,2024-05-24,NA,NA,NA,NA,NA,106,123,130,164,172,NA,NA
"D",8,"B","789",NA,NA,NA,NA,NA,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA
"D",9,"A","775",2024-03-08,2024-03-28,2024-04-05,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,95,115,123,179,179,NA,NA
"D",9,"B","127",2024-04-26,2024-05-10,2024-05-10,2024-05-24,2024-05-24,NA,NA,NA,NA,"WL2",144,158,158,172,172,NA,NA
"D",10,"A","1224",2024-03-01,2024-03-28,2024-04-05,2024-06-07,2024-06-07,NA,NA,NA,"2/23 stem broken midway down plant",NA,88,115,123,186,186,NA,NA
"D",10,"B","139",NA,NA,NA,NA,NA,NA,2024-03-08,NA,"3/8 ripped out","WL2",NA,NA,NA,NA,NA,NA,95
"D",11,"A","572",2024-03-28,2024-04-19,2024-04-26,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,115,137,144,196,196,NA,NA
"D",11,"B","1067",2024-04-05,2024-04-26,2024-05-03,2024-05-10,2024-05-10,NA,NA,NA,"correct CSV",NA,123,144,151,158,158,NA,NA
"D",12,"A","633",2024-03-19,2024-04-05,2024-04-19,2024-05-31,2024-05-31,NA,NA,NA,"last fl and fr written in wrong row",NA,106,123,137,179,179,NA,NA
"D",12,"B","654",2024-03-08,2024-04-05,2024-04-12,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,95,123,130,179,179,NA,NA
"D",13,"A","58",2024-03-08,2024-04-05,2024-04-12,2024-05-16,2024-05-16,NA,NA,NA,NA,"TM2",95,123,130,164,164,NA,NA
"D",13,"B","618",2024-04-05,2024-04-19,2024-04-26,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,123,137,144,196,196,NA,NA
"D",14,"A","2",2024-03-01,2024-03-28,2024-04-12,2024-05-16,2024-05-16,NA,NA,NA,NA,"TM2",88,115,130,164,164,NA,NA
"D",14,"B","543",NA,NA,NA,NA,NA,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,NA
"D",15,"A","151",NA,NA,NA,NA,NA,2024-05-24,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,172,NA
"D",15,"B","1031",NA,NA,NA,NA,NA,2024-05-31,NA,NA,"11/8 not harvested",NA,NA,NA,NA,NA,NA,179,NA
"D",16,"A","845",NA,NA,NA,NA,NA,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA
"D",16,"B","28",2024-03-08,2024-04-05,2024-04-12,NA,NA,NA,NA,NA,"1/26/24-crow putled out- - replanted. 2/2 reestablished 7/3 already harvested","TM2",95,123,130,NA,NA,NA,NA
"D",17,"A","485",2024-04-12,2024-04-26,2024-05-03,2024-05-10,2024-05-10,NA,NA,NA,"Still flowering",NA,130,144,151,158,158,NA,NA
"D",17,"B","1248",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"D",18,"A","16",2024-03-19,2024-04-05,2024-04-19,2024-05-10,2024-05-16,NA,NA,NA,NA,"TM2",106,123,137,158,164,NA,NA
"D",18,"B","1007",2024-03-28,2024-04-12,2024-04-19,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,115,130,137,186,186,NA,NA
"D",19,"A","1302",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA
"D",19,"B","759",2024-04-12,2024-04-26,2024-05-10,2024-05-16,2024-05-16,NA,NA,"17-May",NA,NA,130,144,158,164,164,NA,NA
"D",20,"A","388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",20,"B","103",NA,NA,NA,NA,NA,2024-11-08,NA,NA,"4/26 white spots","WL2",NA,NA,NA,NA,NA,340,NA
"D",21,"A","2022",NA,NA,NA,NA,NA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA
"D",21,"B","296",NA,NA,NA,NA,NA,2024-03-28,NA,NA,"severely wilted","LV1",NA,NA,NA,NA,NA,115,NA
"D",22,"A","235",2024-04-12,2024-04-26,2024-04-26,2024-06-17,2024-06-17,NA,NA,NA,"4/26 white south","DPR",130,144,144,196,196,NA,NA
"D",22,"B","187",NA,NA,NA,NA,NA,2024-05-03,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,151,NA
"D",23,"A","978",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"D",23,"B","1195",2024-03-28,2024-04-12,2024-04-26,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,115,130,144,196,196,NA,NA
"D",24,"A","526",NA,NA,NA,NA,NA,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,NA
"D",24,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,"missing 3/8",NA,NA,NA,NA,NA,NA,NA,NA
"D",25,"A","628",2024-03-19,2024-04-12,2024-04-19,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,106,130,137,186,186,NA,NA
"D",25,"B","1134",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA
"D",26,"A","1146",NA,NA,NA,NA,NA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA
"D",26,"B","220",2024-04-12,2024-05-03,2024-05-16,NA,NA,NA,NA,NA,"7/3 already harvested","DPR",130,151,164,NA,NA,NA,NA
"D",27,"A","208",NA,NA,NA,NA,NA,NA,NA,NA,"2/2 ripped in half - plant still rooted 11/8 alive / V","BH",NA,NA,NA,NA,NA,NA,NA
"D",27,"B","2043",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"D",28,"A","725",2024-04-05,2024-04-19,2024-04-26,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,123,137,144,196,196,NA,NA
"D",28,"B","842",NA,NA,NA,NA,NA,2024-04-19,NA,NA,"4/12 leaves drying",NA,NA,NA,NA,NA,NA,137,NA
"D",29,"A","1028",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"D",29,"B","557",2024-03-08,2024-03-28,2024-04-12,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,95,115,130,179,179,NA,NA
"D",30,"A","2007",2024-03-19,2024-04-12,2024-04-19,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,106,130,137,179,179,NA,NA
"D",30,"B","25",2024-03-19,2024-03-28,2024-04-05,2024-05-10,2024-05-16,NA,NA,NA,NA,"TM2",106,115,123,158,164,NA,NA
"D",31,"A","509",2024-03-19,2024-04-12,2024-04-19,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,106,130,137,172,172,NA,NA
"D",31,"B","290",NA,NA,NA,NA,NA,2024-02-09,NA,NA,"12/28/23 powdery mildew 1/26 - bare stem alive","LV1",NA,NA,NA,NA,NA,67,NA
"D",32,"A","112",NA,NA,NA,NA,NA,2024-05-31,NA,NA,"4/19 white spots","WL2",NA,NA,NA,NA,NA,179,NA
"D",32,"B","263",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WV",NA,NA,NA,NA,NA,NA,NA
"D",33,"A","1385",NA,NA,NA,NA,NA,NA,2024-01-26,NA,"gone-death by crow",NA,NA,NA,NA,NA,NA,NA,53
"D",33,"B","232",NA,NA,NA,NA,NA,2024-03-28,NA,NA,"very wilted","DPR",NA,NA,NA,NA,NA,115,NA
"D",34,"A","160",NA,NA,NA,NA,NA,2024-05-10,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,158,NA
"D",34,"B","320",NA,NA,NA,NA,NA,2023-12-14,NA,NA,"12/4 weak plant 12/14 dead","YO11",NA,NA,NA,NA,NA,10,NA
"D",35,"A","385",NA,NA,NA,NA,NA,2023-12-04,NA,NA,"dead at planting",NA,NA,NA,NA,NA,NA,0,NA
"D",35,"B","690",2024-02-23,NA,NA,NA,NA,2024-03-28,NA,NA,"very wilted",NA,81,NA,NA,NA,NA,115,NA
"D",36,"A","932",NA,NA,NA,NA,NA,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA
"D",36,"B","1209",2024-03-19,2024-04-12,2024-04-19,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,106,130,137,186,186,NA,NA
"D",37,"A","753",2024-04-05,2024-04-19,2024-04-26,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,123,137,144,179,179,NA,NA
"D",37,"B","1040",NA,NA,NA,NA,NA,NA,NA,NA,"1/26-crow pulled out-replanted 2/9 reestablished 11/8 alive / V",NA,NA,NA,NA,NA,NA,NA,NA
"D",38,"A","54",2024-03-19,2024-04-12,2024-04-19,NA,NA,NA,NA,NA,"6/7 already censused mark last plant flw","TM2",106,130,137,NA,NA,NA,NA
"D",38,"B","713",2024-03-28,2024-04-12,2024-04-26,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,115,130,144,186,186,NA,NA
"D",39,"A","1055",2024-04-05,2024-04-19,2024-04-26,2024-05-24,2024-05-24,NA,NA,NA,"already senesced",NA,123,137,144,172,172,NA,NA
"D",39,"B","245",2024-03-28,2024-04-12,NA,NA,NA,2024-05-16,NA,NA,"strange flowers","CC",115,130,NA,NA,NA,164,NA
"D",40,"A","1373",2024-03-19,2024-04-12,2024-04-19,2024-06-07,2024-06-07,NA,NA,NA,"hook-shaped buds",NA,106,130,137,186,186,NA,NA
"D",40,"B","540",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"D",41,"A","772",2024-03-19,2024-04-12,2024-04-19,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,106,130,137,186,186,NA,NA
"D",41,"B","1173",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"D",42,"A","67",2024-03-08,2024-04-05,2024-04-12,2024-05-24,2024-05-24,NA,NA,NA,"4/26 near last flower","TM2",95,123,130,172,172,NA,NA
"D",42,"B","651",NA,NA,NA,NA,NA,NA,2024-01-26,NA,"gone-death by crow",NA,NA,NA,NA,NA,NA,NA,53
"D",43,"A","437",2024-03-28,2024-04-19,2024-04-26,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,115,137,144,186,186,NA,NA
"D",43,"B","1298",2024-04-05,2024-04-19,2024-05-03,2024-05-24,2024-05-31,NA,NA,NA,"aphids",NA,123,137,151,172,179,NA,NA
"D",44,"A","1333",NA,NA,NA,NA,NA,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,NA
"D",44,"B","136",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,179,NA
"D",45,"A","275",NA,NA,NA,NA,NA,2024-11-08,NA,NA,"12/28 stem damage","WV",NA,NA,NA,NA,NA,340,NA
"D",45,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",46,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",46,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",1,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",1,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",2,"C","115",NA,NA,NA,NA,NA,2024-11-08,NA,NA,"3/8 leaves drying stem turgid","WL2",NA,NA,NA,NA,NA,340,NA
"D",2,"D","1019",NA,NA,NA,NA,NA,2024-03-28,NA,NA,"severely wilted",NA,NA,NA,NA,NA,NA,115,NA
"D",3,"C","678",2024-04-12,2024-05-03,2024-05-10,2024-06-07,2024-06-17,NA,NA,NA,"1/26-crow pulled out-replanted 2/2 reestablished 2/23",NA,130,151,158,186,196,NA,NA
"D",3,"D","1388",NA,NA,NA,NA,NA,NA,2024-01-26,NA,"gone-death by crow",NA,NA,NA,NA,NA,NA,NA,53
"D",4,"C","266",NA,NA,NA,NA,NA,2024-04-12,NA,NA,NA,"WV",NA,NA,NA,NA,NA,130,NA
"D",4,"D","44",2024-03-08,2024-04-05,2024-04-12,2024-05-16,2024-05-16,NA,NA,NA,NA,"TM2",95,123,130,164,164,NA,NA
"D",5,"C","696",2024-03-28,2024-04-12,2024-04-19,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,115,130,137,179,179,NA,NA
"D",5,"D","2046",2024-04-26,2024-05-16,2024-05-24,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,144,164,172,196,196,NA,NA
"D",6,"C","211",2024-04-19,2024-05-03,2024-05-16,2024-06-17,2024-06-17,NA,NA,NA,NA,"BH",137,151,164,196,196,NA,NA
"D",6,"D","1149",NA,NA,NA,NA,NA,2024-04-19,NA,NA,"4/12 Leaves dying",NA,NA,NA,NA,NA,NA,137,NA
"D",7,"C","364",NA,NA,NA,NA,NA,2024-04-26,NA,NA,"4/12 leaves dying","WL1",NA,NA,NA,NA,NA,144,NA
"D",7,"D","531",NA,NA,NA,NA,NA,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,NA
"D",8,"C","1103",NA,NA,NA,NA,NA,2024-03-28,NA,NA,"very wilted",NA,NA,NA,NA,NA,NA,115,NA
"D",8,"D","249",NA,NA,NA,NA,NA,NA,NA,NA,"11/8 alive/V","CC",NA,NA,NA,NA,NA,NA,NA
"D",9,"C","223",2024-03-28,2024-04-12,2024-04-26,2024-05-16,2024-05-24,NA,NA,NA,"strange flowers","DPR",115,130,144,164,172,NA,NA
"D",9,"D","716",2024-03-08,2024-03-28,2024-04-05,2024-05-10,2024-05-16,NA,NA,NA,NA,NA,95,115,123,158,164,NA,NA
"D",10,"C","1091",NA,NA,NA,NA,2024-07-11,2024-11-08,NA,NA,"Has fruits. Not marked",NA,NA,NA,NA,NA,220,340,NA
"D",10,"D","497",2024-04-12,2024-04-26,2024-05-03,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,130,144,151,186,186,NA,NA
"D",11,"C","74",2024-03-08,2024-03-28,2024-04-12,2024-05-10,2024-05-10,NA,NA,NA,NA,"TM2",95,115,130,158,158,NA,NA
"D",11,"D","1079",2024-05-16,2024-05-16,2024-05-24,2024-05-31,2024-06-07,NA,NA,NA,NA,NA,164,164,172,179,186,NA,NA
"D",12,"C","741",2024-04-26,2024-05-10,2024-05-24,2024-06-17,2024-07-03,NA,NA,NA,NA,NA,144,158,172,196,212,NA,NA
"D",12,"D","890",2024-05-24,2024-05-31,2024-05-31,NA,2024-06-17,NA,NA,NA,"7/3 last fl date was probably 6/17/24",NA,172,179,179,NA,196,NA,NA
"D",13,"C","1262",2024-03-08,2024-04-05,2024-04-12,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,95,123,130,196,196,NA,NA
"D",13,"D","1376",2024-04-26,2024-04-26,2024-05-24,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,144,144,172,196,196,NA,NA
"D",14,"C","1277",2024-03-19,2024-04-05,2024-04-12,2024-05-16,2024-05-16,NA,NA,"17-May","4/26 near last flower",NA,106,123,130,164,164,NA,NA
"D",14,"D","278",NA,NA,NA,NA,NA,2024-07-11,NA,NA,"11/8 not harvested","WV",NA,NA,NA,NA,NA,220,NA
"D",15,"C","163",NA,NA,NA,NA,NA,2024-03-08,NA,NA,"2/23 leaves dying-stem turgid","WL2",NA,NA,NA,NA,NA,95,NA
"D",15,"D","814",2024-04-05,2024-04-26,2024-04-26,2024-05-10,2024-05-10,NA,NA,"14-May","plant dried out",NA,123,144,144,158,158,NA,NA
"D",16,"C","590",NA,NA,NA,NA,NA,2024-03-28,NA,NA,"very wilted",NA,NA,NA,NA,NA,NA,115,NA
"D",16,"D","1212",2024-03-19,2024-04-05,2024-04-12,2024-05-24,2024-05-24,2024-11-08,NA,NA,NA,NA,106,123,130,172,172,340,NA
"D",17,"C","468",2024-03-28,2024-04-12,2024-04-19,2024-05-10,2024-05-16,NA,NA,NA,"5/10 near last fruit",NA,115,130,137,158,164,NA,NA
"D",17,"D","452",NA,NA,NA,NA,NA,2024-01-05,NA,NA,"12/14 whole plant was re-planted 1/5 Stem rotted",NA,NA,NA,NA,NA,NA,32,NA
"D",18,"C","1043",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"D",18,"D","728",2024-04-05,2024-04-19,2024-04-26,2024-05-31,2024-06-07,NA,NA,NA,NA,NA,123,137,144,179,186,NA,NA
"D",19,"C","1289",2024-04-12,2024-04-26,2024-04-26,2024-05-24,2024-06-07,NA,NA,NA,NA,NA,130,144,144,172,186,NA,NA
"D",19,"D","1137",NA,NA,NA,NA,NA,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,NA
"D",20,"C","2034",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"D",20,"D","199",2024-03-28,2024-04-26,2024-04-26,2024-06-17,2024-06-17,2024-11-08,NA,NA,NA,"BH",115,144,144,196,196,340,NA
"D",21,"C","88",2024-03-19,2024-04-12,2024-04-19,2024-05-24,2024-06-17,NA,NA,NA,"4/19 white sports on buds","TM2",106,130,137,172,196,NA,NA
"D",21,"D","440",2024-03-19,2024-04-12,2024-04-26,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,106,130,144,179,179,NA,NA
"D",22,"C","175",NA,NA,NA,NA,NA,2024-06-27,NA,NA,"11/8 not harvested","WL2",NA,NA,NA,NA,NA,206,NA
"D",22,"D","1056",2024-04-26,2024-05-16,2024-05-16,2024-06-17,2024-06-17,2024-11-08,NA,NA,NA,NA,144,164,164,196,196,340,NA
"D",23,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",23,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",24,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",24,"D","583",NA,NA,NA,NA,NA,2024-07-03,NA,NA,"11/8 not harvested",NA,NA,NA,NA,NA,NA,212,NA
"D",25,"C","361",NA,NA,NA,NA,NA,2024-03-19,NA,NA,"stem very soft/rotten","WL1",NA,NA,NA,NA,NA,106,NA
"D",25,"D","1274",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"D",26,"C","1245",2024-03-19,2024-04-05,2024-04-12,2024-05-10,2024-05-10,NA,NA,NA,"harvested but tag on ground",NA,106,123,130,158,158,NA,NA
"D",26,"D","494",2024-03-19,2024-04-12,2024-04-19,2024-05-16,2024-05-24,2024-11-08,NA,NA,NA,NA,106,130,137,164,172,340,NA
"D",27,"C","1233",2024-03-01,2024-03-28,2024-04-12,2024-05-24,2024-05-24,2024-11-08,NA,NA,NA,NA,88,115,130,172,172,340,NA
"D",27,"D","1076",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"D",28,"C","1004",2024-03-19,2024-04-12,2024-04-26,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,106,130,144,172,172,NA,NA
"D",28,"D","968",NA,NA,NA,NA,NA,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA
"D",29,"C","2031",NA,NA,NA,NA,NA,2024-06-17,NA,NA,"4/26 wh dots; 5/8 previous note is white dots? 11/8 not harvested",NA,NA,NA,NA,NA,NA,196,NA
"D",29,"D","349",NA,NA,NA,NA,NA,NA,2024-03-08,NA,"2/23 powdery mildew 3/8 ripped out","WL1",NA,NA,NA,NA,NA,NA,95
"D",30,"C","100",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,340,NA
"D",30,"D","85",2024-03-08,2024-04-05,2024-04-12,2024-05-10,2024-05-10,NA,NA,NA,NA,"TM2",95,123,130,158,158,NA,NA
"D",31,"C","675",NA,NA,NA,NA,NA,NA,2024-01-26,NA,"gone-death by crow",NA,NA,NA,NA,NA,NA,NA,53
"D",31,"D","992",2024-03-19,2024-04-05,2024-04-19,2024-06-07,2024-06-07,2024-11-08,NA,NA,NA,NA,106,123,137,186,186,340,NA
"D",32,"C","196",NA,NA,NA,NA,NA,NA,2024-05-24,NA,"2/23 leaves dying stem turgid","WL2",NA,NA,NA,NA,NA,NA,172
"D",32,"D","148",NA,NA,NA,NA,NA,NA,NA,NA,"12/28/23 Stem damage","WL2",NA,NA,NA,NA,NA,NA,NA
"D",33,"C","2019",NA,NA,NA,NA,NA,2024-04-19,NA,NA,"4/12 leaves dying",NA,NA,NA,NA,NA,NA,137,NA
"D",33,"D","886",NA,NA,NA,NA,NA,2024-07-11,NA,NA,"not 12/21 whole plant replanted- roots exposed",NA,NA,NA,NA,NA,NA,220,NA
"D",34,"C","1016",NA,NA,NA,NA,NA,2024-06-07,NA,NA,"11/8 not harvested",NA,NA,NA,NA,NA,NA,186,NA
"D",34,"D","1100",NA,NA,NA,NA,NA,2024-06-07,NA,NA,"11/8 not harvested",NA,NA,NA,NA,NA,NA,186,NA
"D",35,"C","449",2024-03-19,2024-04-12,2024-04-26,2024-05-31,2024-05-31,2024-11-08,NA,NA,NA,NA,106,130,144,179,179,340,NA
"D",35,"D","1221",2024-03-19,2024-04-12,2024-04-26,2024-06-17,2024-06-17,2024-11-08,NA,NA,NA,NA,106,130,144,196,196,340,NA
"D",36,"C","172",NA,NA,NA,NA,NA,2024-05-24,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,172,NA
"D",36,"D","737",2024-03-28,2024-04-12,2024-04-26,2024-06-07,2024-06-07,2024-11-08,NA,NA,NA,NA,115,130,144,186,186,340,NA
"D",37,"C","465",2024-04-12,2024-04-19,2024-04-26,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,130,137,144,196,196,NA,NA
"D",37,"D","854",NA,NA,NA,NA,NA,2024-04-26,NA,NA,"4/12 leaves dying",NA,NA,NA,NA,NA,NA,144,NA
"D",38,"C","124",NA,NA,NA,NA,NA,2024-04-12,NA,NA,"severely wilted","WL2",NA,NA,NA,NA,NA,130,NA
"D",38,"D","1052",2024-03-28,2024-04-26,2024-05-03,2024-05-16,2024-05-31,NA,NA,NA,NA,NA,115,144,151,164,179,NA,NA
"D",39,"C","39",2024-03-19,2024-04-05,2024-04-12,2024-05-10,2024-05-16,NA,NA,NA,"12/28 Stem damage","TM2",106,123,130,158,164,NA,NA
"D",39,"D","786",2024-03-28,2024-04-19,2024-04-26,2024-06-17,2024-06-17,NA,NA,NA,"12/28 stem damage",NA,115,137,144,196,196,NA,NA
"D",40,"C","425",NA,NA,NA,NA,NA,2023-12-04,NA,NA,"dead at planting",NA,NA,NA,NA,NA,NA,0,NA
"D",40,"D","1088",NA,NA,NA,NA,NA,2024-11-08,NA,NA,"4/26 white spots",NA,NA,NA,NA,NA,NA,340,NA
"D",41,"C","569",2024-04-12,2024-04-26,2024-05-16,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,130,144,164,172,172,NA,NA
"D",41,"D","184",NA,NA,NA,NA,NA,2024-05-03,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,151,NA
"D",42,"C","663",2024-04-05,2024-04-19,2024-04-26,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,123,137,144,186,186,NA,NA
"D",42,"D","806",2024-05-31,2024-05-31,2024-06-07,2024-06-17,2024-06-17,2024-11-08,NA,NA,NA,NA,179,179,186,196,196,340,NA
"D",43,"C","615",2024-03-28,2024-04-19,2024-04-26,2024-06-17,2024-06-17,2024-11-08,NA,NA,NA,NA,115,137,144,196,196,340,NA
"D",43,"D","1350",NA,NA,NA,NA,NA,2024-06-27,NA,NA,"1/26 crow putled up -replanted 2/2 - struggling- yellowing leaves 2/9 reestablished",NA,NA,NA,NA,NA,NA,206,NA
"D",44,"C","1286",2024-03-19,NA,NA,NA,NA,2024-04-26,NA,NA,"11/8 not harvested",NA,106,NA,NA,NA,NA,144,NA
